id,title,release_date,release_year,runtime,budget,revenue,vote_average,vote_count,popularity,genres,profit,roi,primary_genre,era
524434,Eternals,2021-11-03,2021,156,200000000,402064899,6.789,8858,8.8978,"['Science Fiction', 'Action', 'Adventure']",202064899,1.010324495,Science Fiction,covid
568620,Snake Eyes: G.I. Joe Origins,2021-07-22,2021,121,88000000,36964325,6.464,1659,8.865,"['Action', 'Adventure']",-51035675,-0.5799508522727272,Action,covid
438695,Sing 2,2021-12-01,2021,110,85000000,408402685,7.836,4665,8.851,"['Family', 'Comedy', 'Music', 'Animation']",323402685,3.8047374705882353,Family,covid
646380,Don't Look Up,2021-12-08,2021,138,75000000,791863,7.067,8946,8.7361,"['Comedy', 'Science Fiction']",-74208137,-0.9894418266666667,Comedy,covid
592695,Pleasure,2021-10-08,2021,108,1800000,393824,6.275,739,8.1891,['Drama'],-1406176,-0.7812088888888888,Drama,covid
512195,Red Notice,2021-11-04,2021,118,160000000,178143,6.751,6200,8.1829,"['Action', 'Comedy', 'Crime']",-159821857,-0.99888660625,Action,covid
764686,The Divide,2021-10-27,2021,98,5000000,2178083,6.6,173,8.133,['Drama'],-2821917,-0.5643834,Drama,covid
459151,The Boss Baby: Family Business,2021-07-01,2021,107,82000000,146745280,7.341,2643,8.0426,"['Animation', 'Comedy', 'Adventure', 'Family']",64745280,0.7895765853658536,Animation,covid
385128,F9,2021-05-19,2021,143,200000000,726229501,7.026,7531,7.4613,"['Action', 'Adventure', 'Crime']",526229501,2.631147505,Action,covid
616651,Stillwater,2021-07-29,2021,139,20000000,19754272,6.6,1346,7.3577,"['Drama', 'Crime', 'Thriller']",-245728,-0.0122864,Drama,covid
585245,Clifford the Big Red Dog,2021-11-10,2021,96,64000000,107347356,7.162,1786,7.2806,"['Family', 'Adventure', 'Comedy', 'Fantasy']",43347356,0.6773024375,Family,covid
602734,Spiral: From the Book of Saw,2021-05-12,2021,93,20000000,40618920,5.9,2189,7.2508,"['Horror', 'Mystery']",20618920,1.030946,Horror,covid
524369,The Many Saints of Newark,2021-09-22,2021,120,50000000,13037403,6.312,718,7.1541,"['Crime', 'Drama']",-36962597,-0.73925194,Crime,covid
602223,The Forever Purge,2021-06-30,2021,103,18000000,76994245,6.891,2611,7.1393,"['Action', 'Horror', 'Thriller']",58994245,3.2774580555555555,Action,covid
399566,Godzilla vs. Kong,2021-03-24,2021,114,200000000,470116094,7.555,10398,7.0414,"['Action', 'Science Fiction', 'Adventure']",270116094,1.35058047,Action,covid
644495,House of Gucci,2021-11-24,2021,158,75000000,153235995,6.573,3317,6.7846,"['Drama', 'Crime', 'History']",78235995,1.0431466,Drama,covid
527774,Raya and the Last Dragon,2021-03-03,2021,107,100000000,130423032,7.814,7110,6.6568,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",30423032,0.30423032,Animation,covid
482373,Don't Breathe 2,2021-08-12,2021,98,15000000,53785551,7.019,2733,6.6567,"['Thriller', 'Horror']",38785551,2.5857034,Thriller,covid
520763,A Quiet Place Part II,2021-05-21,2021,96,55000000,297372261,7.448,7097,6.6515,"['Science Fiction', 'Thriller', 'Horror']",242372261,4.406768381818182,Science Fiction,covid
693113,Midnight in the Switchgrass,2021-07-23,2021,99,15000000,229811,5.823,466,6.5545,"['Crime', 'Mystery', 'Thriller', 'Action']",-14770189,-0.9846792666666667,Crime,covid
76600,Avatar: The Way of Water,2022-12-14,2022,192,350000000,2353096253,7.609,13158,56.1399,"['Action', 'Adventure', 'Science Fiction']",2003096253,5.723132151428572,Action,post_covid
661374,Glass Onion: A Knives Out Mystery,2022-11-23,2022,140,40000000,15000000,7.038,6262,34.0028,"['Comedy', 'Crime', 'Mystery']",-25000000,-0.625,Comedy,post_covid
840326,Sisu,2022-09-09,2022,91,6600000,14281199,7.4,2543,22.5255,"['Action', 'War']",7681199,1.1638180303030303,Action,post_covid
361743,Top Gun: Maverick,2022-05-21,2022,131,170000000,1488732821,8.16,10407,20.2923,"['Action', 'Drama']",1318732821,7.757251888235294,Action,post_covid
414906,The Batman,2022-03-01,2022,177,185000000,772319315,7.659,11425,20.2249,"['Crime', 'Mystery', 'Thriller']",587319315,3.174699,Crime,post_covid
505642,Black Panther: Wakanda Forever,2022-11-09,2022,162,250000000,859102154,7.022,7140,17.6722,"['Action', 'Adventure', 'Science Fiction']",609102154,2.436408616,Action,post_covid
315162,Puss in Boots: The Last Wish,2022-12-07,2022,103,90000000,484700000,8.208,8521,15.8192,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",394700000,4.385555555555555,Animation,post_covid
629542,The Bad Guys,2022-03-17,2022,100,80000000,250162278,7.531,2399,15.7591,"['Family', 'Comedy', 'Crime', 'Adventure', 'Animation', 'Action']",170162278,2.127028475,Family,post_covid
760104,X,2022-03-17,2022,106,1000000,15113105,6.734,3749,15.1145,"['Horror', 'Thriller']",14113105,14.113105,Horror,post_covid
497828,Triangle of Sadness,2022-09-18,2022,147,15600000,24733572,7.023,2653,14.5168,"['Comedy', 'Drama']",9133572,0.5854853846153846,Comedy,post_covid
646385,Scream,2022-01-12,2022,114,24000000,137743924,6.689,3634,14.4193,"['Horror', 'Mystery']",113743924,4.739330166666667,Horror,post_covid
756999,The Black Phone,2022-06-16,2022,103,16000000,161441914,7.545,5551,14.1695,"['Horror', 'Thriller']",145441914,9.090119625,Horror,post_covid
616037,Thor: Love and Thunder,2022-07-06,2022,119,250000000,760900000,6.389,8244,14.0465,"['Fantasy', 'Action', 'Comedy']",510900000,2.0436,Fantasy,post_covid
536554,M3GAN,2022-12-28,2022,102,12000000,181796517,7.048,4579,12.1665,"['Science Fiction', 'Horror']",169796517,14.14970975,Science Fiction,post_covid
545611,Everything Everywhere All at Once,2022-03-24,2022,140,25000000,139200000,7.728,7484,12.014,"['Action', 'Adventure', 'Science Fiction']",114200000,4.568,Action,post_covid
820446,Downton Abbey: A New Era,2022-04-27,2022,124,40000000,92651384,7.21,575,11.5352,"['Drama', 'Romance']",52651384,1.3162846,Drama,post_covid
453395,Doctor Strange in the Multiverse of Madness,2022-05-04,2022,126,290000000,955775804,7.236,9923,11.5083,"['Fantasy', 'Action', 'Adventure']",665775804,2.2957786344827587,Fantasy,post_covid
937278,A Man Called Otto,2022-12-28,2022,126,50000000,108961677,7.76,3351,11.1826,"['Comedy', 'Drama']",58961677,1.17923354,Comedy,post_covid
579974,RRR,2022-03-24,2022,185,69000000,160000000,7.746,1485,10.9586,"['Action', 'Adventure', 'Drama']",91000000,1.318840579710145,Action,post_covid
718930,Bullet Train,2022-08-03,2022,126,90000000,239300000,7.419,7095,10.8764,"['Action', 'Comedy', 'Thriller']",149300000,1.6588888888888889,Action,post_covid
804095,The Fabelmans,2022-11-11,2022,151,40000000,45629909,7.576,2608,10.8751,['Drama'],5629909,0.140747725,Drama,post_covid
949423,Pearl,2022-09-16,2022,102,1000000,10139416,7.244,2403,10.8685,"['Horror', 'Thriller']",9139416,9.139416,Horror,post_covid
615777,Babylon,2022-12-22,2022,189,78000000,65267446,7.368,3559,10.3157,"['Drama', 'Comedy']",-12732554,-0.16323787179487179,Drama,post_covid
507086,Jurassic World Dominion,2022-06-01,2022,147,583900000,1004004592,6.63,6759,9.9675,"['Adventure', 'Action', 'Science Fiction']",420104592,0.7194803767768454,Adventure,post_covid
505026,Death on the Nile,2022-02-09,2022,127,90000000,137307235,6.423,3994,9.5401,"['Mystery', 'Crime', 'Thriller']",47307235,0.5256359444444444,Mystery,post_covid
520023,Bodies Bodies Bodies,2022-08-05,2022,94,3000000,13900000,6.172,1360,9.3275,"['Horror', 'Comedy', 'Mystery']",10900000,3.6333333333333333,Horror,post_covid
899112,Violent Night,2022-11-30,2022,111,20000000,75734910,7.24,2406,9.0122,"['Action', 'Comedy', 'Fantasy']",55734910,2.7867455,Action,post_covid
725201,The Gray Man,2022-07-13,2022,129,200000000,454023,6.922,4018,8.9464,"['Action', 'Thriller']",-199545977,-0.997729885,Action,post_covid
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,2022,142,200000000,407200000,6.633,4909,8.931,"['Fantasy', 'Adventure']",207200000,1.036,Fantasy,post_covid
601796,Alienoid,2022-07-20,2022,142,24500000,12109608,6.795,498,8.2745,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",-12390392,-0.5057302857142857,Science Fiction,post_covid
675353,Sonic the Hedgehog 2,2022-03-30,2022,123,110000000,405421518,7.446,5710,8.2718,"['Action', 'Adventure', 'Family', 'Comedy']",295421518,2.6856501636363634,Action,post_covid
985939,Fall,2022-08-11,2022,107,3000000,17363261,7.12,4338,8.2331,['Thriller'],14363261,4.787753666666666,Thriller,post_covid
698508,Redeeming Love,2022-01-21,2022,134,30000000,9464198,7.846,672,8.1869,"['Romance', 'Drama', 'Western']",-20535802,-0.6845267333333334,Romance,post_covid
966220,Sniper: The White Raven,2022-05-03,2022,120,1000000,881,7.6,842,8.1729,"['War', 'Action', 'Drama']",-999119,-0.999119,War,post_covid
718789,Lightyear,2022-06-15,2022,105,200000000,226425420,6.891,3676,8.1327,"['Animation', 'Science Fiction', 'Family', 'Adventure']",26425420,0.1321271,Animation,post_covid
366672,Paws of Fury: The Legend of Hank,2022-07-14,2022,94,45000000,42500000,6.661,320,8.0864,"['Animation', 'Adventure', 'Comedy', 'Family']",-2500000,-0.05555555555555555,Animation,post_covid
818110,The Magic Flute,2022-09-30,2022,125,6500000,492000,6.442,121,7.9941,"['Adventure', 'Fantasy', 'Music', 'Family']",-6008000,-0.9243076923076923,Adventure,post_covid
438148,Minions: The Rise of Gru,2022-06-29,2022,87,85000000,940203765,7.282,3874,7.8714,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",855203765,10.061220764705883,Family,post_covid
436270,Black Adam,2022-10-19,2022,125,200000000,393452111,6.831,6795,7.8554,"['Action', 'Adventure', 'Science Fiction']",193452111,0.967260555,Action,post_covid
799379,Project Wolf Hunting,2022-09-21,2022,122,9000000,20541,6.409,416,7.7613,"['Action', 'Thriller', 'Horror', 'Crime']",-8979459,-0.9977176666666666,Action,post_covid
335787,Uncharted,2022-02-10,2022,116,120000000,407141258,6.884,6520,7.5962,"['Action', 'Adventure']",287141258,2.392843816666667,Action,post_covid
522016,The 355,2022-01-05,2022,122,75000000,55700000,6.042,1083,7.4844,"['Action', 'Adventure', 'Thriller']",-19300000,-0.25733333333333336,Action,post_covid
526896,Morbius,2022-03-30,2022,105,75000000,167635712,5.935,4656,7.3137,"['Action', 'Science Fiction', 'Fantasy']",92635712,1.2351428266666666,Action,post_covid
882598,Smile,2022-09-23,2022,115,17000000,217408513,6.671,3834,7.1678,"['Horror', 'Mystery']",200408513,11.78873605882353,Horror,post_covid
639933,The Northman,2022-04-07,2022,137,70000000,69633110,7.036,4802,7.046,"['Action', 'Adventure', 'Fantasy']",-366890,-0.005241285714285714,Action,post_covid
585083,Hotel Transylvania: Transformania,2022-01-31,2022,92,75000000,18500000,7.047,2945,6.9515,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",-56500000,-0.7533333333333333,Animation,post_covid
507089,Five Nights at Freddy's,2023-10-25,2023,110,20000000,297242145,7.371,4723,59.6653,"['Horror', 'Thriller']",277242145,13.86210725,Horror,post_covid
502356,The Super Mario Bros. Movie,2023-04-05,2023,93,100000000,1362000000,7.602,10122,37.1766,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",1262000000,12.62,Family,post_covid
346698,Barbie,2023-07-19,2023,114,145000000,1447138421,6.941,10536,32.6952,"['Comedy', 'Adventure']",1302138421,8.980264972413794,Comedy,post_covid
569094,Spider-Man: Across the Spider-Verse,2023-05-31,2023,140,100000000,690897910,8.338,8084,30.9658,"['Animation', 'Action', 'Adventure', 'Science Fiction']",590897910,5.9089791,Animation,post_covid
385687,Fast X,2023-05-17,2023,142,340000000,704709660,7.013,6126,28.4846,"['Action', 'Crime', 'Thriller']",364709660,1.0726754705882353,Action,post_covid
872585,Oppenheimer,2023-07-19,2023,181,100000000,952000000,8.043,11049,25.8738,"['Drama', 'History']",852000000,8.52,Drama,post_covid
882569,Guy Ritchie's The Covenant,2023-04-19,2023,123,55000000,21948551,7.728,2974,24.7699,"['War', 'Action', 'Thriller']",-33051449,-0.6009354363636363,War,post_covid
976573,Elemental,2023-06-14,2023,102,200000000,496444308,7.591,5060,24.4305,"['Family', 'Fantasy', 'Comedy', 'Romance', 'Animation']",296444308,1.48222154,Family,post_covid
940551,Migration,2023-12-06,2023,83,72000000,298776052,7.373,2142,22.0843,"['Family', 'Comedy', 'Adventure', 'Animation']",226776052,3.149667388888889,Family,post_covid
575264,Mission: Impossible - Dead Reckoning Part One,2023-07-08,2023,164,291000000,571125435,7.516,4762,20.7627,"['Action', 'Thriller']",280125435,0.9626303608247423,Action,post_covid
594767,Shazam! Fury of the Gods,2023-03-15,2023,130,110000000,134221819,6.447,3495,20.5204,"['Comedy', 'Action', 'Fantasy']",24221819,0.22019835454545456,Comedy,post_covid
792307,Poor Things,2023-12-07,2023,141,35000000,117607117,7.7,5137,16.0662,"['Science Fiction', 'Romance', 'Comedy']",82607117,2.360203342857143,Science Fiction,post_covid
603692,John Wick: Chapter 4,2023-03-22,2023,170,100000000,440157245,7.717,7523,16.0585,"['Action', 'Thriller', 'Crime']",340157245,3.40157245,Action,post_covid
968051,The Nun II,2023-09-06,2023,110,38500000,269670590,6.664,2367,15.6914,['Horror'],231170590,6.004430909090909,Horror,post_covid
565770,Blue Beetle,2023-08-16,2023,128,104000000,130788072,6.653,2970,14.1044,"['Action', 'Science Fiction', 'Adventure']",26788072,0.2575776153846154,Action,post_covid
884605,No Hard Feelings,2023-06-15,2023,104,45000000,83000000,6.695,3597,13.7025,"['Comedy', 'Romance']",38000000,0.8444444444444444,Comedy,post_covid
299054,Expend4bles,2023-09-15,2023,103,100000000,37917985,6.086,1780,12.5918,"['Action', 'Adventure', 'Thriller']",-62082015,-0.62082015,Action,post_covid
467244,The Zone of Interest,2023-12-15,2023,105,15000000,52631884,7.0,2382,12.192,"['Drama', 'History', 'War']",37631884,2.5087922666666667,Drama,post_covid
447365,Guardians of the Galaxy Vol. 3,2023-05-03,2023,150,250000000,845550000,7.932,7828,12.1256,"['Science Fiction', 'Adventure', 'Action']",595550000,2.3822,Science Fiction,post_covid
739405,Operation Fortune: Ruse de Guerre,2023-01-04,2023,113,50000000,48983306,6.47,1785,12.0808,"['Action', 'Comedy', 'Thriller']",-1016694,-0.02033388,Action,post_covid
1068452,Hi Nanna,2023-12-07,2023,155,7819000,9184966,8.0,57,12.0462,"['Drama', 'Family', 'Romance']",1365966,0.17469829901521933,Drama,post_covid
508883,The Boy and the Heron,2023-07-14,2023,124,50000000,294200000,7.414,2412,11.8839,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']",244200000,4.884,Animation,post_covid
298618,The Flash,2023-06-13,2023,144,220000000,271333313,6.623,4789,11.8008,"['Action', 'Science Fiction', 'Adventure']",51333313,0.2333332409090909,Action,post_covid
807172,The Exorcist: Believer,2023-10-04,2023,111,30000000,136284218,5.827,1204,11.1907,"['Horror', 'Thriller']",106284218,3.542807266666667,Horror,post_covid
713704,Evil Dead Rise,2023-04-12,2023,96,15000000,147156372,6.919,3455,10.9124,"['Horror', 'Thriller']",132156372,8.8104248,Horror,post_covid
667538,Transformers: Rise of the Beasts,2023-06-06,2023,127,195000000,441381193,7.195,5103,10.9097,"['Science Fiction', 'Adventure', 'Action']",246381193,1.2634932974358974,Science Fiction,post_covid
609681,The Marvels,2023-11-08,2023,105,274800000,206136825,5.958,3178,10.7049,"['Science Fiction', 'Adventure', 'Action']",-68663175,-0.24986599344978166,Science Fiction,post_covid
976893,Perfect Days,2023-11-10,2023,124,14000000,24094016,7.8,1690,10.4294,['Drama'],10094016,0.7210011428571429,Drama,post_covid
335977,Indiana Jones and the Dial of Destiny,2023-06-25,2023,155,294700000,383963057,6.527,3892,10.33,"['Adventure', 'Action']",89263057,0.30289466236851037,Adventure,post_covid
635910,The Last Voyage of the Demeter,2023-08-09,2023,119,45000000,21600000,6.757,1834,10.1592,"['Horror', 'Fantasy']",-23400000,-0.52,Horror,post_covid
787699,Wonka,2023-12-06,2023,117,125000000,634502312,7.05,4143,10.1501,"['Comedy', 'Family', 'Fantasy']",509502312,4.076018496,Comedy,post_covid
447277,The Little Mermaid,2023-05-18,2023,135,297000000,569626289,6.288,3200,9.9615,"['Adventure', 'Family', 'Fantasy', 'Romance']",272626289,0.917933632996633,Adventure,post_covid
901362,Trolls Band Together,2023-10-12,2023,91,95000000,209646030,7.255,946,9.9036,"['Animation', 'Family', 'Music', 'Fantasy', 'Comedy']",114646030,1.2068003157894738,Animation,post_covid
496450,"Miraculous: Ladybug & Cat Noir, The Movie",2023-07-05,2023,100,86000000,40208268,7.6,931,9.854,"['Animation', 'Fantasy', 'Action', 'Romance', 'Family']",-45791732,-0.532462,Animation,post_covid
940721,Godzilla Minus One,2023-11-03,2023,124,15000000,113676322,7.6,2908,9.5402,"['Science Fiction', 'Horror', 'Action']",98676322,6.578421466666667,Science Fiction,post_covid
572802,Aquaman and the Lost Kingdom,2023-12-20,2023,124,205000000,440181226,6.564,3297,9.4183,"['Action', 'Adventure', 'Fantasy']",235181226,1.1472254926829268,Action,post_covid
840430,The Holdovers,2023-10-27,2023,133,13000000,42513270,7.66,2247,9.4054,"['Comedy', 'Drama']",29513270,2.2702515384615385,Comedy,post_covid
930564,Saltburn,2023-11-16,2023,131,20000000,21013738,6.965,2730,9.3549,"['Drama', 'Comedy', 'Thriller']",1013738,0.0506869,Drama,post_covid
926393,The Equalizer 3,2023-08-30,2023,109,70000000,191067560,7.295,3494,9.3507,"['Action', 'Thriller', 'Crime']",121067560,1.7295365714285715,Action,post_covid
455476,Knights of the Zodiac,2023-04-27,2023,113,60000000,7000000,6.311,1249,9.1779,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']",-53000000,-0.8833333333333333,Fantasy,post_covid
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,2023,100,75000000,180513586,7.213,1499,9.161,"['Animation', 'Comedy', 'Action', 'Science Fiction']",105513586,1.4068478133333333,Animation,post_covid
820525,After Everything,2023-09-13,2023,93,14000000,10644463,6.888,967,9.1413,"['Romance', 'Drama']",-3355537,-0.2396812142857143,Romance,post_covid
989596,The Braid,2023-11-29,2023,121,8500000,9235757,7.415,248,9.0425,"['Drama', 'Comedy']",735757,0.08655964705882353,Drama,post_covid
643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,2023,111,72000000,46497678,4.841,1123,8.8326,"['Family', 'Comedy', 'Adventure']",-25502322,-0.35419891666666664,Family,post_covid
796185,The Three Musketeers: D'Artagnan,2023-04-05,2023,121,27500000,31843086,6.93,1335,8.7215,"['Adventure', 'Action', 'Drama', 'History']",4343086,0.1579304,Adventure,post_covid
695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,2023,157,100000000,337371917,7.001,3293,8.7215,"['Science Fiction', 'Action']",237371917,2.37371917,Science Fiction,post_covid
666277,Past Lives,2023-06-02,2023,106,12000000,28126646,7.712,2108,8.6223,"['Drama', 'Romance']",16126646,1.3438871666666667,Drama,post_covid
1008042,Talk to Me,2023-07-26,2023,95,4500000,91959188,7.144,3514,8.6142,['Horror'],87459188,19.43537511111111,Horror,post_covid
1071215,Thanksgiving,2023-11-16,2023,106,15000000,46553280,6.49,1476,8.5799,"['Horror', 'Mystery']",31553280,2.103552,Horror,post_covid
615656,Meg 2: The Trench,2023-08-02,2023,116,129000000,384056482,6.404,3798,8.5543,"['Action', 'Science Fiction', 'Horror']",255056482,1.977182031007752,Action,post_covid
906126,Society of the Snow,2023-12-15,2023,143,65500000,1281,7.981,3329,8.4017,"['Drama', 'History']",-65498719,-0.9999804427480916,Drama,post_covid
934433,Scream VI,2023-03-08,2023,123,35000000,168961389,6.971,2957,8.3301,"['Horror', 'Crime', 'Thriller']",133961389,3.8274682571428573,Horror,post_covid
980489,Gran Turismo,2023-08-09,2023,135,60000000,121700000,7.734,3196,8.1845,"['Adventure', 'Action', 'Drama']",61700000,1.0283333333333333,Adventure,post_covid
1072790,Anyone But You,2023-12-21,2023,103,25000000,214891370,6.832,2821,8.1583,"['Romance', 'Comedy']",189891370,7.5956548,Romance,post_covid
897087,Freelance,2023-10-05,2023,108,40000000,9112817,6.402,1098,8.1535,"['Action', 'Comedy']",-30887183,-0.772179575,Action,post_covid
466420,Killers of the Flower Moon,2023-10-18,2023,206,200000000,158722599,7.4,3868,7.8682,"['Crime', 'History', 'Drama']",-41277401,-0.206387005,Crime,post_covid
753342,Napoleon,2023-11-22,2023,158,165000000,220597098,6.316,2923,7.8493,"['History', 'War', 'Romance']",55597098,0.3369521090909091,History,post_covid
804150,Cocaine Bear,2023-02-22,2023,95,32500000,88314672,6.017,2305,7.7677,"['Thriller', 'Comedy', 'Crime']",55814672,1.717374523076923,Thriller,post_covid
493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,2023,134,151000000,208200000,7.333,4269,7.7313,"['Adventure', 'Fantasy', 'Comedy']",57200000,0.37880794701986753,Adventure,post_covid
1166133,Bramayugam,2024-02-15,2024,139,3300000,10000000,7.569,65,46.9767,"['Horror', 'Thriller', 'Drama']",6700000,2.0303030303030303,Horror,post_covid
1022789,Inside Out 2,2024-06-11,2024,97,200000000,1698863816,7.548,6305,38.0609,"['Animation', 'Adventure', 'Comedy', 'Family']",1498863816,7.49431908,Animation,post_covid
1128650,The Prosecutor,2024-12-08,2024,117,38500000,128093757,6.8,159,32.2036,"['Action', 'Drama', 'Crime', 'Thriller']",89593757,2.3271105714285714,Action,post_covid
845781,Red One,2024-10-31,2024,124,250000000,185700759,7.029,2789,35.7923,"['Action', 'Comedy', 'Fantasy']",-64299241,-0.257196964,Action,post_covid
533535,Deadpool & Wolverine,2024-07-24,2024,128,200000000,1338073645,7.6,8014,32.1433,"['Action', 'Comedy', 'Science Fiction']",1138073645,5.690368225,Action,post_covid
1241982,Moana 2,2024-11-21,2024,100,150000000,1059242164,7.018,2824,33.983,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",909242164,6.061614426666667,Family,post_covid
402431,Wicked,2024-11-20,2024,162,150000000,758737211,6.929,2691,29.6852,"['Drama', 'Romance', 'Fantasy']",608737211,4.058248073333333,Drama,post_covid
786892,Furiosa: A Mad Max Saga,2024-05-22,2024,149,168000000,174287546,7.46,4539,27.2056,"['Action', 'Science Fiction', 'Adventure']",6287546,0.03742586904761905,Action,post_covid
1064213,Anora,2024-10-14,2024,139,6000000,56286295,7.047,2791,19.7859,"['Drama', 'Comedy', 'Romance']",50286295,8.381049166666667,Drama,post_covid
939243,Sonic the Hedgehog 3,2024-12-19,2024,110,122000000,492162604,7.644,3051,22.1527,"['Action', 'Science Fiction', 'Comedy', 'Family']",370162604,3.034119704918033,Action,post_covid
693134,Dune: Part Two,2024-02-27,2024,167,190000000,714844358,8.1,7275,31.014,"['Science Fiction', 'Adventure']",524844358,2.7623387263157895,Science Fiction,post_covid
519182,Despicable Me 4,2024-06-20,2024,94,100000000,969597394,7.007,2995,21.2825,"['Family', 'Comedy', 'Animation', 'Science Fiction']",869597394,8.69597394,Family,post_covid
823219,Flow,2024-08-29,2024,85,3700000,17660107,8.1,2489,21.6229,"['Animation', 'Adventure', 'Fantasy', 'Family']",13960107,3.7730018918918917,Animation,post_covid
823464,Godzilla x Kong: The New Empire,2024-03-27,2024,115,150000000,571750016,7.071,4425,29.7964,"['Action', 'Adventure', 'Science Fiction']",421750016,2.811666773333333,Action,post_covid
653346,Kingdom of the Planet of the Apes,2024-05-08,2024,145,160000000,397378150,7.057,4000,21.8199,"['Science Fiction', 'Adventure', 'Action']",237378150,1.4836134375,Science Fiction,post_covid
558449,Gladiator II,2024-11-13,2024,148,310000000,462180717,6.651,4050,24.928,"['Action', 'Adventure', 'Drama']",152180717,0.4909055387096774,Action,post_covid
1186350,Marco,2024-12-20,2024,145,3467000,11559000,6.6,90,19.4115,"['Action', 'Crime', 'Thriller']",8092000,2.3340063455436977,Action,post_covid
912649,Venom: The Last Dance,2024-10-22,2024,109,120000000,478937618,6.7,3895,19.1803,"['Action', 'Science Fiction', 'Adventure']",358937618,2.991146816666667,Action,post_covid
866398,The Beekeeper,2024-01-08,2024,106,35000000,152720535,7.27,3912,18.5754,"['Action', 'Crime', 'Thriller']",117720535,3.3634438571428573,Action,post_covid
762509,Mufasa: The Lion King,2024-12-18,2024,118,200000000,722631756,7.335,2467,16.5017,"['Adventure', 'Family', 'Animation']",522631756,2.61315878,Adventure,post_covid
746036,The Fall Guy,2024-04-24,2024,127,125000000,181073291,6.98,3377,18.8739,"['Action', 'Comedy', 'Romance']",56073291,0.448586328,Action,post_covid
634492,Madame Web,2024-02-14,2024,117,80000000,100498764,5.318,2418,17.4504,"['Action', 'Fantasy']",20498764,0.25623455,Action,post_covid
1184918,The Wild Robot,2024-09-12,2024,102,78000000,331982078,8.317,5557,16.5737,"['Animation', 'Science Fiction', 'Family', 'Adventure', 'Drama']",253982078,3.256180487179487,Animation,post_covid
539972,Kraven the Hunter,2024-12-11,2024,127,130000000,62076533,6.5,2126,16.3459,"['Action', 'Adventure', 'Thriller']",-67923467,-0.5224882076923076,Action,post_covid
639720,IF,2024-05-08,2024,104,110000000,190309707,7.0,1488,16.0049,"['Comedy', 'Fantasy', 'Family']",80309707,0.7300882454545454,Comedy,post_covid
861451,Martin,2024-10-11,2024,147,17647000,3247000,4.058,26,15.7518,"['Action', 'Drama', 'Thriller']",-14400000,-0.8160027200090667,Action,post_covid
1226578,Longlegs,2024-07-10,2024,101,10000000,127961936,6.56,2358,15.2463,"['Crime', 'Horror', 'Thriller']",117961936,11.7961936,Crime,post_covid
1011985,Kung Fu Panda 4,2024-03-02,2024,94,80000000,548040835,7.0,3304,14.6438,"['Animation', 'Family', 'Action', 'Comedy', 'Adventure', 'Fantasy']",468040835,5.8505104375,Animation,post_covid
1034541,Terrifier 3,2024-10-09,2024,125,2000000,90322103,6.813,1829,14.6174,"['Horror', 'Thriller']",88322103,44.1610515,Horror,post_covid
573435,Bad Boys: Ride or Die,2024-06-05,2024,115,100000000,404547819,7.3,3138,13.7098,"['Action', 'Comedy', 'Crime', 'Thriller', 'Adventure']",304547819,3.04547819,Action,post_covid
516729,Paddington in Peru,2024-11-08,2024,106,90000000,170116764,6.834,574,13.3919,"['Family', 'Comedy', 'Adventure']",80116764,0.8901862666666667,Family,post_covid
1097549,Babygirl,2024-12-25,2024,115,20000000,60934894,5.712,1027,13.3724,"['Drama', 'Romance']",40934894,2.0467447,Drama,post_covid
870360,The Day the Earth Blew Up: A Looney Tunes Movie,2024-08-01,2024,91,15000000,15076954,7.667,183,13.0817,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",76954,0.005130266666666667,Family,post_covid
811941,Devara: Part 1,2024-09-26,2024,175,31764000,54216867,6.936,204,13.08,"['Action', 'Drama']",22452867,0.7068652247827729,Action,post_covid
848538,Argylle,2024-01-31,2024,139,200000000,96221061,6.018,1621,12.5142,"['Action', 'Adventure', 'Comedy']",-103778939,-0.518894695,Action,post_covid
945961,Alien: Romulus,2024-08-13,2024,119,80000000,350865342,7.2,4142,12.3562,"['Horror', 'Science Fiction']",270865342,3.385816775,Horror,post_covid
549509,The Brutalist,2024-12-20,2024,215,9600000,50145227,6.966,1438,12.0802,"['Drama', 'History']",40545227,4.223461145833333,Drama,post_covid
1160956,Panda Plan,2024-10-01,2024,99,25000000,42238170,6.846,241,11.9437,"['Action', 'Comedy']",17238170,0.6895268,Action,post_covid
